Sexo	Provincias	Tasas	Periodo	Total
Mujeres	42 Soria	Tasa de actividad	2018T4	50,89
Mujeres	42 Soria	Tasa de actividad	2018T3	53,18
Mujeres	42 Soria	Tasa de actividad	2018T2	53,41
Mujeres	42 Soria	Tasa de actividad	2018T1	55,15
Mujeres	42 Soria	Tasa de actividad	2017T4	56,09
Mujeres	42 Soria	Tasa de actividad	2017T3	53,06
Mujeres	42 Soria	Tasa de actividad	2017T2	56,09
Mujeres	42 Soria	Tasa de actividad	2017T1	51,62
Mujeres	42 Soria	Tasa de actividad	2016T4	51,68
Mujeres	42 Soria	Tasa de actividad	2016T3	47,96
Mujeres	42 Soria	Tasa de actividad	2016T2	46,63
Mujeres	42 Soria	Tasa de actividad	2016T1	46,20
Mujeres	42 Soria	Tasa de actividad	2015T4	49,32
Mujeres	42 Soria	Tasa de actividad	2015T3	48,25
Mujeres	42 Soria	Tasa de actividad	2015T2	49,82
Mujeres	42 Soria	Tasa de actividad	2015T1	50,81
Mujeres	42 Soria	Tasa de actividad	2014T4	51,06
Mujeres	42 Soria	Tasa de actividad	2014T3	51,59
Mujeres	42 Soria	Tasa de actividad	2014T2	53,70
Mujeres	42 Soria	Tasa de actividad	2014T1	53,20
Mujeres	42 Soria	Tasa de actividad	2013T4	51,58
Mujeres	42 Soria	Tasa de actividad	2013T3	50,07
Mujeres	42 Soria	Tasa de actividad	2013T2	50,53
Mujeres	42 Soria	Tasa de actividad	2013T1	49,43
Mujeres	42 Soria	Tasa de actividad	2012T4	52,17
Mujeres	42 Soria	Tasa de actividad	2012T3	52,64
Mujeres	42 Soria	Tasa de actividad	2012T2	52,47
Mujeres	42 Soria	Tasa de actividad	2012T1	50,43
Mujeres	42 Soria	Tasa de actividad	2011T4	52,42
Mujeres	42 Soria	Tasa de actividad	2011T3	53,56
Mujeres	42 Soria	Tasa de actividad	2011T2	52,01
Mujeres	42 Soria	Tasa de actividad	2011T1	52,05
Mujeres	42 Soria	Tasa de actividad	2010T4	50,93
Mujeres	42 Soria	Tasa de actividad	2010T3	49,60
Mujeres	42 Soria	Tasa de actividad	2010T2	49,51
Mujeres	42 Soria	Tasa de actividad	2010T1	47,69
Mujeres	42 Soria	Tasa de paro de la población	2021T3	7,33
Mujeres	42 Soria	Tasa de paro de la población	2021T2	9,36
Mujeres	42 Soria	Tasa de paro de la población	2021T1	10,88
Mujeres	42 Soria	Tasa de paro de la población	2020T4	8,70
Mujeres	42 Soria	Tasa de paro de la población	2020T3	10,73
Mujeres	42 Soria	Tasa de paro de la población	2020T2	11,18
Mujeres	42 Soria	Tasa de paro de la población	2020T1	12,09
Mujeres	42 Soria	Tasa de paro de la población	2019T4	9,66
Mujeres	42 Soria	Tasa de paro de la población	2019T3	8,35
Mujeres	42 Soria	Tasa de paro de la población	2019T2	12,28
Mujeres	42 Soria	Tasa de paro de la población	2019T1	9,12
Mujeres	42 Soria	Tasa de paro de la población	2018T4	5,00
Mujeres	42 Soria	Tasa de paro de la población	2018T3	9,40
Mujeres	42 Soria	Tasa de paro de la población	2018T2	11,19
Mujeres	42 Soria	Tasa de paro de la población	2018T1	11,08
Mujeres	42 Soria	Tasa de paro de la población	2017T4	10,68
Mujeres	42 Soria	Tasa de paro de la población	2017T3	9,03
Mujeres	42 Soria	Tasa de paro de la población	2017T2	14,36
Mujeres	42 Soria	Tasa de paro de la población	2017T1	15,63
Mujeres	42 Soria	Tasa de paro de la población	2016T4	14,62
Mujeres	42 Soria	Tasa de paro de la población	2016T3	14,15
Mujeres	42 Soria	Tasa de paro de la población	2016T2	17,83
Mujeres	42 Soria	Tasa de paro de la población	2016T1	17,35
Mujeres	42 Soria	Tasa de paro de la población	2015T4	18,38
Mujeres	42 Soria	Tasa de paro de la población	2015T3	14,14
Mujeres	42 Soria	Tasa de paro de la población	2015T2	17,36
Mujeres	42 Soria	Tasa de paro de la población	2015T1	17,80
Mujeres	42 Soria	Tasa de paro de la población	2014T4	20,95
Mujeres	42 Soria	Tasa de paro de la población	2014T3	21,55
Mujeres	42 Soria	Tasa de paro de la población	2014T2	20,38
Mujeres	42 Soria	Tasa de paro de la población	2014T1	19,02
Mujeres	42 Soria	Tasa de paro de la población	2013T4	17,93
Mujeres	42 Soria	Tasa de paro de la población	2013T3	16,39
Mujeres	42 Soria	Tasa de paro de la población	2013T2	16,08
Mujeres	42 Soria	Tasa de paro de la población	2013T1	16,20
Mujeres	42 Soria	Tasa de paro de la población	2012T4	17,26
Mujeres	42 Soria	Tasa de paro de la población	2012T3	15,75
Mujeres	42 Soria	Tasa de paro de la población	2012T2	16,23
Mujeres	42 Soria	Tasa de paro de la población	2012T1	16,95
Mujeres	42 Soria	Tasa de paro de la población	2011T4	15,17
Mujeres	42 Soria	Tasa de paro de la población	2011T3	15,14
Mujeres	42 Soria	Tasa de paro de la población	2011T2	18,18
Mujeres	42 Soria	Tasa de paro de la población	2011T1	20,24
Mujeres	42 Soria	Tasa de paro de la población	2010T4	16,24
Mujeres	42 Soria	Tasa de paro de la población	2010T3	12,90
Mujeres	42 Soria	Tasa de paro de la población	2010T2	15,62
Mujeres	42 Soria	Tasa de paro de la población	2010T1	14,49
Mujeres	42 Soria	Tasa de empleo de la población	2021T3	47,77
Mujeres	42 Soria	Tasa de empleo de la población	2021T2	49,43
Mujeres	42 Soria	Tasa de empleo de la población	2021T1	46,28
Mujeres	42 Soria	Tasa de empleo de la población	2020T4	48,27
Mujeres	42 Soria	Tasa de empleo de la población	2020T3	48,47
Mujeres	42 Soria	Tasa de empleo de la población	2020T2	44,34
Mujeres	42 Soria	Tasa de empleo de la población	2020T1	47,30
Mujeres	42 Soria	Tasa de empleo de la población	2019T4	48,43
Mujeres	42 Soria	Tasa de empleo de la población	2019T3	50,77
Mujeres	42 Soria	Tasa de empleo de la población	2019T2	46,56
Mujeres	42 Soria	Tasa de empleo de la población	2019T1	46,78
Mujeres	42 Soria	Tasa de empleo de la población	2018T4	48,34
Mujeres	42 Soria	Tasa de empleo de la población	2018T3	48,18
Mujeres	42 Soria	Tasa de empleo de la población	2018T2	47,43
Mujeres	42 Soria	Tasa de empleo de la población	2018T1	49,04
Mujeres	42 Soria	Tasa de empleo de la población	2017T4	50,10
Mujeres	42 Soria	Tasa de empleo de la población	2017T3	48,27
Mujeres	42 Soria	Tasa de empleo de la población	2017T2	48,04
Mujeres	42 Soria	Tasa de empleo de la población	2017T1	43,56
Mujeres	42 Soria	Tasa de empleo de la población	2016T4	44,12
Mujeres	42 Soria	Tasa de empleo de la población	2016T3	41,18
Mujeres	42 Soria	Tasa de empleo de la población	2016T2	38,32
Mujeres	42 Soria	Tasa de empleo de la población	2016T1	38,18
Mujeres	42 Soria	Tasa de empleo de la población	2015T4	40,26
Mujeres	42 Soria	Tasa de empleo de la población	2015T3	41,43
Mujeres	42 Soria	Tasa de empleo de la población	2015T2	41,17
Mujeres	42 Soria	Tasa de empleo de la población	2015T1	41,77
Mujeres	42 Soria	Tasa de empleo de la población	2014T4	40,36
Mujeres	42 Soria	Tasa de empleo de la población	2014T3	40,47
Mujeres	42 Soria	Tasa de empleo de la población	2014T2	42,76
Mujeres	42 Soria	Tasa de empleo de la población	2014T1	43,08
Mujeres	42 Soria	Tasa de empleo de la población	2013T4	42,33
Mujeres	42 Soria	Tasa de empleo de la población	2013T3	41,86
Mujeres	42 Soria	Tasa de empleo de la población	2013T2	42,41
Mujeres	42 Soria	Tasa de empleo de la población	2013T1	41,42
Mujeres	42 Soria	Tasa de empleo de la población	2012T4	43,17
Mujeres	42 Soria	Tasa de empleo de la población	2012T3	44,35
Mujeres	42 Soria	Tasa de empleo de la población	2012T2	43,95
Mujeres	42 Soria	Tasa de empleo de la población	2012T1	41,88
Mujeres	42 Soria	Tasa de empleo de la población	2011T4	44,46
Mujeres	42 Soria	Tasa de empleo de la población	2011T3	45,45
Mujeres	42 Soria	Tasa de empleo de la población	2011T2	42,56
Mujeres	42 Soria	Tasa de empleo de la población	2011T1	41,51
Mujeres	42 Soria	Tasa de empleo de la población	2010T4	42,66
Mujeres	42 Soria	Tasa de empleo de la población	2010T3	43,20
Mujeres	42 Soria	Tasa de empleo de la población	2010T2	41,78
Mujeres	42 Soria	Tasa de empleo de la población	2010T1	40,78
Mujeres	43 Tarragona	Tasa de actividad	2021T3	53,64
Mujeres	43 Tarragona	Tasa de actividad	2021T2	51,58
Mujeres	43 Tarragona	Tasa de actividad	2021T1	53,27
Mujeres	43 Tarragona	Tasa de actividad	2020T4	53,00
Mujeres	43 Tarragona	Tasa de actividad	2020T3	52,99
Mujeres	43 Tarragona	Tasa de actividad	2020T2	52,09
Mujeres	43 Tarragona	Tasa de actividad	2020T1	53,20
Mujeres	43 Tarragona	Tasa de actividad	2019T4	52,90
Mujeres	43 Tarragona	Tasa de actividad	2019T3	54,11
Mujeres	43 Tarragona	Tasa de actividad	2019T2	54,05
Mujeres	43 Tarragona	Tasa de actividad	2019T1	52,46
Mujeres	43 Tarragona	Tasa de actividad	2018T4	53,18
Mujeres	43 Tarragona	Tasa de actividad	2018T3	55,07
Mujeres	43 Tarragona	Tasa de actividad	2018T2	54,82
Mujeres	43 Tarragona	Tasa de actividad	2018T1	55,73
Mujeres	43 Tarragona	Tasa de actividad	2017T4	55,15
Mujeres	43 Tarragona	Tasa de actividad	2017T3	55,08
Mujeres	43 Tarragona	Tasa de actividad	2017T2	56,08
Mujeres	43 Tarragona	Tasa de actividad	2017T1	52,49
Mujeres	43 Tarragona	Tasa de actividad	2016T4	51,54
Mujeres	43 Tarragona	Tasa de actividad	2016T3	54,64
Mujeres	43 Tarragona	Tasa de actividad	2016T2	54,72
Mujeres	43 Tarragona	Tasa de actividad	2016T1	54,70
Mujeres	43 Tarragona	Tasa de actividad	2015T4	56,06
Mujeres	43 Tarragona	Tasa de actividad	2015T3	57,04
Mujeres	43 Tarragona	Tasa de actividad	2015T2	56,82
Mujeres	43 Tarragona	Tasa de actividad	2015T1	56,71
Mujeres	43 Tarragona	Tasa de actividad	2014T4	55,57
Mujeres	43 Tarragona	Tasa de actividad	2014T3	57,70
Mujeres	43 Tarragona	Tasa de actividad	2014T2	56,87
Mujeres	43 Tarragona	Tasa de actividad	2014T1	53,89
Mujeres	43 Tarragona	Tasa de actividad	2013T4	55,23
Mujeres	43 Tarragona	Tasa de actividad	2013T3	57,08
Mujeres	43 Tarragona	Tasa de actividad	2013T2	55,88
Mujeres	43 Tarragona	Tasa de actividad	2013T1	55,98
Mujeres	43 Tarragona	Tasa de actividad	2012T4	54,28
Mujeres	43 Tarragona	Tasa de actividad	2012T3	54,67
Mujeres	43 Tarragona	Tasa de actividad	2012T2	54,89
Mujeres	43 Tarragona	Tasa de actividad	2012T1	56,92
Mujeres	43 Tarragona	Tasa de actividad	2011T4	54,82
Mujeres	43 Tarragona	Tasa de actividad	2011T3	56,11
Mujeres	43 Tarragona	Tasa de actividad	2011T2	57,51
Mujeres	43 Tarragona	Tasa de actividad	2011T1	54,96
Mujeres	43 Tarragona	Tasa de actividad	2010T4	54,89
Mujeres	43 Tarragona	Tasa de actividad	2010T3	54,52
Mujeres	43 Tarragona	Tasa de actividad	2010T2	55,14
Mujeres	43 Tarragona	Tasa de actividad	2010T1	53,30
Mujeres	43 Tarragona	Tasa de paro de la población	2021T3	12,71
Mujeres	43 Tarragona	Tasa de paro de la población	2021T2	14,63
Mujeres	43 Tarragona	Tasa de paro de la población	2021T1	17,42
Mujeres	43 Tarragona	Tasa de paro de la población	2020T4	19,93
Mujeres	43 Tarragona	Tasa de paro de la población	2020T3	18,56
Mujeres	43 Tarragona	Tasa de paro de la población	2020T2	16,45
Mujeres	43 Tarragona	Tasa de paro de la población	2020T1	13,05
Mujeres	43 Tarragona	Tasa de paro de la población	2019T4	11,53
Mujeres	43 Tarragona	Tasa de paro de la población	2019T3	11,98
Mujeres	43 Tarragona	Tasa de paro de la población	2019T2	15,28
Mujeres	43 Tarragona	Tasa de paro de la población	2019T1	17,79
Mujeres	43 Tarragona	Tasa de paro de la población	2018T4	17,73
Mujeres	43 Tarragona	Tasa de paro de la población	2018T3	14,80
Mujeres	43 Tarragona	Tasa de paro de la población	2018T2	15,88
Mujeres	43 Tarragona	Tasa de paro de la población	2018T1	17,09
Mujeres	43 Tarragona	Tasa de paro de la población	2017T4	18,17
Mujeres	43 Tarragona	Tasa de paro de la población	2017T3	14,17
Mujeres	43 Tarragona	Tasa de paro de la población	2017T2	14,85
Mujeres	43 Tarragona	Tasa de paro de la población	2017T1	21,06
Mujeres	43 Tarragona	Tasa de paro de la población	2016T4	18,56
Mujeres	43 Tarragona	Tasa de paro de la población	2016T3	18,35
Mujeres	43 Tarragona	Tasa de paro de la población	2016T2	22,29
Mujeres	43 Tarragona	Tasa de paro de la población	2016T1	23,26
Mujeres	43 Tarragona	Tasa de paro de la población	2015T4	24,23
Mujeres	43 Tarragona	Tasa de paro de la población	2015T3	21,30
Mujeres	43 Tarragona	Tasa de paro de la población	2015T2	22,16
Mujeres	43 Tarragona	Tasa de paro de la población	2015T1	24,80
Mujeres	43 Tarragona	Tasa de paro de la población	2014T4	22,08
Mujeres	43 Tarragona	Tasa de paro de la población	2014T3	18,94
Mujeres	43 Tarragona	Tasa de paro de la población	2014T2	22,97
Mujeres	43 Tarragona	Tasa de paro de la población	2014T1	27,20
Mujeres	43 Tarragona	Tasa de paro de la población	2013T4	27,09
Mujeres	43 Tarragona	Tasa de paro de la población	2013T3	25,22
Mujeres	43 Tarragona	Tasa de paro de la población	2013T2	26,46
Mujeres	43 Tarragona	Tasa de paro de la población	2013T1	28,48
Mujeres	43 Tarragona	Tasa de paro de la población	2012T4	26,29
Mujeres	43 Tarragona	Tasa de paro de la población	2012T3	25,46
Mujeres	43 Tarragona	Tasa de paro de la población	2012T2	21,39
Mujeres	43 Tarragona	Tasa de paro de la población	2012T1	23,54
Mujeres	43 Tarragona	Tasa de paro de la población	2011T4	21,75
Mujeres	43 Tarragona	Tasa de paro de la población	2011T3	19,70
Mujeres	43 Tarragona	Tasa de paro de la población	2011T2	18,52
Mujeres	43 Tarragona	Tasa de paro de la población	2011T1	19,54
Mujeres	43 Tarragona	Tasa de paro de la población	2010T4	18,98
Mujeres	43 Tarragona	Tasa de paro de la población	2010T3	15,29
Mujeres	43 Tarragona	Tasa de paro de la población	2010T2	15,30
Mujeres	43 Tarragona	Tasa de paro de la población	2010T1	17,03
Mujeres	43 Tarragona	Tasa de empleo de la población	2021T3	46,82
Mujeres	43 Tarragona	Tasa de empleo de la población	2021T2	44,04
Mujeres	43 Tarragona	Tasa de empleo de la población	2021T1	43,99
Mujeres	43 Tarragona	Tasa de empleo de la población	2020T4	42,44
Mujeres	43 Tarragona	Tasa de empleo de la población	2020T3	43,15
Mujeres	43 Tarragona	Tasa de empleo de la población	2020T2	43,52
Mujeres	43 Tarragona	Tasa de empleo de la población	2020T1	46,26
Mujeres	43 Tarragona	Tasa de empleo de la población	2019T4	46,80
Mujeres	43 Tarragona	Tasa de empleo de la población	2019T3	47,63
Mujeres	43 Tarragona	Tasa de empleo de la población	2019T2	45,79
Mujeres	43 Tarragona	Tasa de empleo de la población	2019T1	43,12
Mujeres	43 Tarragona	Tasa de empleo de la población	2018T4	43,76
Mujeres	43 Tarragona	Tasa de empleo de la población	2018T3	46,92
Mujeres	43 Tarragona	Tasa de empleo de la población	2018T2	46,12
Mujeres	43 Tarragona	Tasa de empleo de la población	2018T1	46,20
Mujeres	43 Tarragona	Tasa de empleo de la población	2017T4	45,13
Mujeres	43 Tarragona	Tasa de empleo de la población	2017T3	47,27
Mujeres	43 Tarragona	Tasa de empleo de la población	2017T2	47,76
Mujeres	43 Tarragona	Tasa de empleo de la población	2017T1	41,44
Mujeres	43 Tarragona	Tasa de empleo de la población	2016T4	41,97
Mujeres	43 Tarragona	Tasa de empleo de la población	2016T3	44,61
Mujeres	43 Tarragona	Tasa de empleo de la población	2016T2	42,52
Mujeres	43 Tarragona	Tasa de empleo de la población	2016T1	41,98
Mujeres	43 Tarragona	Tasa de empleo de la población	2015T4	42,48
Mujeres	43 Tarragona	Tasa de empleo de la población	2015T3	44,89
Mujeres	43 Tarragona	Tasa de empleo de la población	2015T2	44,23
Mujeres	43 Tarragona	Tasa de empleo de la población	2015T1	42,65
Mujeres	43 Tarragona	Tasa de empleo de la población	2014T4	43,29
Mujeres	43 Tarragona	Tasa de empleo de la población	2014T3	46,77
Mujeres	43 Tarragona	Tasa de empleo de la población	2014T2	43,81
Mujeres	43 Tarragona	Tasa de empleo de la población	2014T1	39,24
Mujeres	43 Tarragona	Tasa de empleo de la población	2013T4	40,27
Mujeres	43 Tarragona	Tasa de empleo de la población	2013T3	42,68
Mujeres	43 Tarragona	Tasa de empleo de la población	2013T2	41,10
Mujeres	43 Tarragona	Tasa de empleo de la población	2013T1	40,04
Mujeres	43 Tarragona	Tasa de empleo de la población	2012T4	40,01
Mujeres	43 Tarragona	Tasa de empleo de la población	2012T3	40,75
Mujeres	43 Tarragona	Tasa de empleo de la población	2012T2	43,15
Mujeres	43 Tarragona	Tasa de empleo de la población	2012T1	43,52
Mujeres	43 Tarragona	Tasa de empleo de la población	2011T4	42,89
Mujeres	43 Tarragona	Tasa de empleo de la población	2011T3	45,05
Mujeres	43 Tarragona	Tasa de empleo de la población	2011T2	46,86
Mujeres	43 Tarragona	Tasa de empleo de la población	2011T1	44,22
Mujeres	43 Tarragona	Tasa de empleo de la población	2010T4	44,47
Mujeres	43 Tarragona	Tasa de empleo de la población	2010T3	46,19
Mujeres	43 Tarragona	Tasa de empleo de la población	2010T2	46,71
Mujeres	43 Tarragona	Tasa de empleo de la población	2010T1	44,23
Mujeres	44 Teruel	Tasa de actividad	2021T3	54,20
Mujeres	44 Teruel	Tasa de actividad	2021T2	53,55
Mujeres	44 Teruel	Tasa de actividad	2021T1	51,20
Mujeres	44 Teruel	Tasa de actividad	2020T4	52,19
Mujeres	44 Teruel	Tasa de actividad	2020T3	51,82
Mujeres	44 Teruel	Tasa de actividad	2020T2	48,86
Mujeres	44 Teruel	Tasa de actividad	2020T1	51,17
Mujeres	44 Teruel	Tasa de actividad	2019T4	52,08
Mujeres	44 Teruel	Tasa de actividad	2019T3	51,34
Mujeres	44 Teruel	Tasa de actividad	2019T2	51,56
Mujeres	44 Teruel	Tasa de actividad	2019T1	48,81
Mujeres	44 Teruel	Tasa de actividad	2018T4	49,55
Mujeres	44 Teruel	Tasa de actividad	2018T3	51,18
Mujeres	44 Teruel	Tasa de actividad	2018T2	49,35
Mujeres	44 Teruel	Tasa de actividad	2018T1	47,37
Mujeres	44 Teruel	Tasa de actividad	2017T4	48,37
Mujeres	44 Teruel	Tasa de actividad	2017T3	49,77
Mujeres	44 Teruel	Tasa de actividad	2017T2	50,19
Mujeres	44 Teruel	Tasa de actividad	2017T1	47,36
Mujeres	44 Teruel	Tasa de actividad	2016T4	49,77
Mujeres	44 Teruel	Tasa de actividad	2016T3	52,55
Mujeres	44 Teruel	Tasa de actividad	2016T2	50,95
Mujeres	44 Teruel	Tasa de actividad	2016T1	52,22
Mujeres	44 Teruel	Tasa de actividad	2015T4	51,36
Mujeres	44 Teruel	Tasa de actividad	2015T3	51,87
Mujeres	44 Teruel	Tasa de actividad	2015T2	51,71
Mujeres	44 Teruel	Tasa de actividad	2015T1	50,18
Mujeres	44 Teruel	Tasa de actividad	2014T4	47,51
Mujeres	44 Teruel	Tasa de actividad	2014T3	47,89
Mujeres	44 Teruel	Tasa de actividad	2014T2	48,76
Mujeres	44 Teruel	Tasa de actividad	2014T1	46,42
Mujeres	44 Teruel	Tasa de actividad	2013T4	45,38
Mujeres	44 Teruel	Tasa de actividad	2013T3	46,39
Mujeres	44 Teruel	Tasa de actividad	2013T2	47,12
Mujeres	44 Teruel	Tasa de actividad	2013T1	44,98
Mujeres	44 Teruel	Tasa de actividad	2012T4	46,12
Mujeres	44 Teruel	Tasa de actividad	2012T3	48,15
Mujeres	44 Teruel	Tasa de actividad	2012T2	48,17
Mujeres	44 Teruel	Tasa de actividad	2012T1	47,36
Mujeres	44 Teruel	Tasa de actividad	2011T4	48,32
Mujeres	44 Teruel	Tasa de actividad	2011T3	48,28
Mujeres	44 Teruel	Tasa de actividad	2011T2	48,95
Mujeres	44 Teruel	Tasa de actividad	2011T1	50,04
Mujeres	44 Teruel	Tasa de actividad	2010T4	48,44
Mujeres	44 Teruel	Tasa de actividad	2010T3	47,08
Mujeres	44 Teruel	Tasa de actividad	2010T2	47,33
Mujeres	44 Teruel	Tasa de actividad	2010T1	47,62
Mujeres	44 Teruel	Tasa de paro de la población	2021T3	8,51
Mujeres	44 Teruel	Tasa de paro de la población	2021T2	10,61
Mujeres	44 Teruel	Tasa de paro de la población	2021T1	12,45
Mujeres	44 Teruel	Tasa de paro de la población	2020T4	10,42
Mujeres	44 Teruel	Tasa de paro de la población	2020T3	11,59
Mujeres	44 Teruel	Tasa de paro de la población	2020T2	12,20
Mujeres	44 Teruel	Tasa de paro de la población	2020T1	11,66
Mujeres	44 Teruel	Tasa de paro de la población	2019T4	10,09
Mujeres	44 Teruel	Tasa de paro de la población	2019T3	10,83
Mujeres	44 Teruel	Tasa de paro de la población	2019T2	13,53
Mujeres	44 Teruel	Tasa de paro de la población	2019T1	11,88
Mujeres	44 Teruel	Tasa de paro de la población	2018T4	9,30
Mujeres	44 Teruel	Tasa de paro de la población	2018T3	10,81
Mujeres	44 Teruel	Tasa de paro de la población	2018T2	9,95
Mujeres	44 Teruel	Tasa de paro de la población	2018T1	13,18
Mujeres	44 Teruel	Tasa de paro de la población	2017T4	13,70
Mujeres	44 Teruel	Tasa de paro de la población	2017T3	13,09
Mujeres	44 Teruel	Tasa de paro de la población	2017T2	18,69
Mujeres	44 Teruel	Tasa de paro de la población	2017T1	19,58
Mujeres	44 Teruel	Tasa de paro de la población	2016T4	16,73
Mujeres	44 Teruel	Tasa de paro de la población	2016T3	18,44
Mujeres	44 Teruel	Tasa de paro de la población	2016T2	17,74
Mujeres	44 Teruel	Tasa de paro de la población	2016T1	18,62
Mujeres	44 Teruel	Tasa de paro de la población	2015T4	18,18
Mujeres	44 Teruel	Tasa de paro de la población	2015T3	18,72
Mujeres	44 Teruel	Tasa de paro de la población	2015T2	22,05
Mujeres	44 Teruel	Tasa de paro de la población	2015T1	26,47
Mujeres	44 Teruel	Tasa de paro de la población	2014T4	23,44
Mujeres	44 Teruel	Tasa de paro de la población	2014T3	23,22
Mujeres	44 Teruel	Tasa de paro de la población	2014T2	23,65
Mujeres	44 Teruel	Tasa de paro de la población	2014T1	22,10
Mujeres	44 Teruel	Tasa de paro de la población	2013T4	21,66
Mujeres	44 Teruel	Tasa de paro de la población	2013T3	20,84
Mujeres	44 Teruel	Tasa de paro de la población	2013T2	22,47
Mujeres	44 Teruel	Tasa de paro de la población	2013T1	20,78
Mujeres	44 Teruel	Tasa de paro de la población	2012T4	21,99
Mujeres	44 Teruel	Tasa de paro de la población	2012T3	20,01
Mujeres	44 Teruel	Tasa de paro de la población	2012T2	19,47
Mujeres	44 Teruel	Tasa de paro de la población	2012T1	17,05
Mujeres	44 Teruel	Tasa de paro de la población	2011T4	14,43
Mujeres	44 Teruel	Tasa de paro de la población	2011T3	15,46
Mujeres	44 Teruel	Tasa de paro de la población	2011T2	17,95
Mujeres	44 Teruel	Tasa de paro de la población	2011T1	15,39
Mujeres	44 Teruel	Tasa de paro de la población	2010T4	13,19
Mujeres	44 Teruel	Tasa de paro de la población	2010T3	15,68
Mujeres	44 Teruel	Tasa de paro de la población	2010T2	9,82
Mujeres	44 Teruel	Tasa de paro de la población	2010T1	10,04
Mujeres	44 Teruel	Tasa de empleo de la población	2021T3	49,59
Mujeres	44 Teruel	Tasa de empleo de la población	2021T2	47,86
Mujeres	44 Teruel	Tasa de empleo de la población	2021T1	44,83
Mujeres	44 Teruel	Tasa de empleo de la población	2020T4	46,75
Mujeres	44 Teruel	Tasa de empleo de la población	2020T3	45,81
Mujeres	44 Teruel	Tasa de empleo de la población	2020T2	42,90
Mujeres	44 Teruel	Tasa de empleo de la población	2020T1	45,21
Mujeres	44 Teruel	Tasa de empleo de la población	2019T4	46,82
Mujeres	44 Teruel	Tasa de empleo de la población	2019T3	45,78
Mujeres	44 Teruel	Tasa de empleo de la población	2019T2	44,58
Mujeres	44 Teruel	Tasa de empleo de la población	2019T1	43,01
Mujeres	44 Teruel	Tasa de empleo de la población	2018T4	44,95
Mujeres	44 Teruel	Tasa de empleo de la población	2018T3	45,65
Mujeres	44 Teruel	Tasa de empleo de la población	2018T2	44,43
Mujeres	44 Teruel	Tasa de empleo de la población	2018T1	41,13
Mujeres	44 Teruel	Tasa de empleo de la población	2017T4	41,74
Mujeres	44 Teruel	Tasa de empleo de la población	2017T3	43,26
Mujeres	44 Teruel	Tasa de empleo de la población	2017T2	40,81
Mujeres	44 Teruel	Tasa de empleo de la población	2017T1	38,08
Mujeres	44 Teruel	Tasa de empleo de la población	2016T4	41,44
Mujeres	44 Teruel	Tasa de empleo de la población	2016T3	42,86
Mujeres	44 Teruel	Tasa de empleo de la población	2016T2	41,91
Mujeres	44 Teruel	Tasa de empleo de la población	2016T1	42,49
Mujeres	44 Teruel	Tasa de empleo de la población	2015T4	42,02
Mujeres	44 Teruel	Tasa de empleo de la población	2015T3	42,16
Mujeres	44 Teruel	Tasa de empleo de la población	2015T2	40,31
Mujeres	44 Teruel	Tasa de empleo de la población	2015T1	36,90
Mujeres	44 Teruel	Tasa de empleo de la población	2014T4	36,38
Mujeres	44 Teruel	Tasa de empleo de la población	2014T3	36,77
Mujeres	44 Teruel	Tasa de empleo de la población	2014T2	37,23
Mujeres	44 Teruel	Tasa de empleo de la población	2014T1	36,16
Mujeres	44 Teruel	Tasa de empleo de la población	2013T4	35,55
Mujeres	44 Teruel	Tasa de empleo de la población	2013T3	36,72
Mujeres	44 Teruel	Tasa de empleo de la población	2013T2	36,53
Mujeres	44 Teruel	Tasa de empleo de la población	2013T1	35,63
Mujeres	44 Teruel	Tasa de empleo de la población	2012T4	35,98
Mujeres	44 Teruel	Tasa de empleo de la población	2012T3	38,52
Mujeres	44 Teruel	Tasa de empleo de la población	2012T2	38,79
Mujeres	44 Teruel	Tasa de empleo de la población	2012T1	39,28
Mujeres	44 Teruel	Tasa de empleo de la población	2011T4	41,35
Mujeres	44 Teruel	Tasa de empleo de la población	2011T3	40,81
Mujeres	44 Teruel	Tasa de empleo de la población	2011T2	40,17
Mujeres	44 Teruel	Tasa de empleo de la población	2011T1	42,34
Mujeres	44 Teruel	Tasa de empleo de la población	2010T4	42,05
Mujeres	44 Teruel	Tasa de empleo de la población	2010T3	39,70
Mujeres	44 Teruel	Tasa de empleo de la población	2010T2	42,68
Mujeres	44 Teruel	Tasa de empleo de la población	2010T1	42,84
Mujeres	45 Toledo	Tasa de actividad	2021T3	57,34
Mujeres	45 Toledo	Tasa de actividad	2021T2	56,93
Mujeres	45 Toledo	Tasa de actividad	2021T1	53,13
Mujeres	45 Toledo	Tasa de actividad	2020T4	54,52
Mujeres	45 Toledo	Tasa de actividad	2020T3	52,18
Mujeres	45 Toledo	Tasa de actividad	2020T2	48,19
Mujeres	45 Toledo	Tasa de actividad	2020T1	52,45
Mujeres	45 Toledo	Tasa de actividad	2019T4	52,43
Mujeres	45 Toledo	Tasa de actividad	2019T3	51,57
Mujeres	45 Toledo	Tasa de actividad	2019T2	51,59
Mujeres	45 Toledo	Tasa de actividad	2019T1	52,42
Mujeres	45 Toledo	Tasa de actividad	2018T4	52,26
Mujeres	45 Toledo	Tasa de actividad	2018T3	51,68
Mujeres	45 Toledo	Tasa de actividad	2018T2	51,48
Mujeres	45 Toledo	Tasa de actividad	2018T1	51,49
