sexo,ccaa,edad,periodo,miles,cod_ca,year,tri
Hombres,Extremadura,De 16 a 19 años,2018T3,1.8,11,2018,3
Hombres,Extremadura,De 16 a 19 años,2018T2,2.2,11,2018,2
Hombres,Extremadura,De 16 a 19 años,2018T1,1.8,11,2018,1
Hombres,Extremadura,De 16 a 19 años,2017T4,2.0,11,2017,4
Hombres,Extremadura,De 16 a 19 años,2017T3,1.6,11,2017,3
Hombres,Extremadura,De 16 a 19 años,2017T2,1.8,11,2017,2
Hombres,Extremadura,De 16 a 19 años,2017T1,1.9,11,2017,1
Hombres,Extremadura,De 16 a 19 años,2016T4,1.7,11,2016,4
Hombres,Extremadura,De 16 a 19 años,2016T3,2.7,11,2016,3
Hombres,Extremadura,De 16 a 19 años,2016T2,1.8,11,2016,2
Hombres,Extremadura,De 16 a 19 años,2016T1,1.5,11,2016,1
Hombres,Extremadura,De 16 a 19 años,2015T4,0.7,11,2015,4
Hombres,Extremadura,De 16 a 19 años,2015T3,0.9,11,2015,3
Hombres,Extremadura,De 16 a 19 años,2015T2,1.2,11,2015,2
Hombres,Extremadura,De 16 a 19 años,2015T1,1.0,11,2015,1
Hombres,Extremadura,De 16 a 19 años,2014T4,0.7,11,2014,4
Hombres,Extremadura,De 16 a 19 años,2014T3,1.8,11,2014,3
Hombres,Extremadura,De 16 a 19 años,2014T2,1.0,11,2014,2
Hombres,Extremadura,De 16 a 19 años,2014T1,0.3,11,2014,1
Hombres,Extremadura,De 16 a 19 años,2013T4,1.1,11,2013,4
Hombres,Extremadura,De 16 a 19 años,2013T3,1.6,11,2013,3
Hombres,Extremadura,De 16 a 19 años,2013T2,1.6,11,2013,2
Hombres,Extremadura,De 16 a 19 años,2013T1,1.7,11,2013,1
Hombres,Extremadura,De 16 a 19 años,2012T4,2.5,11,2012,4
Hombres,Extremadura,De 16 a 19 años,2012T3,2.0,11,2012,3
Hombres,Extremadura,De 16 a 19 años,2012T2,1.6,11,2012,2
Hombres,Extremadura,De 16 a 19 años,2012T1,1.6,11,2012,1
Hombres,Extremadura,De 16 a 19 años,2011T4,2.1,11,2011,4
Hombres,Extremadura,De 16 a 19 años,2011T3,1.6,11,2011,3
Hombres,Extremadura,De 16 a 19 años,2011T2,2.1,11,2011,2
Hombres,Extremadura,De 16 a 19 años,2011T1,1.3,11,2011,1
Hombres,Extremadura,De 20 a 24 años,2020T4,8.3,11,2020,4
Hombres,Extremadura,De 20 a 24 años,2020T3,10.2,11,2020,3
Hombres,Extremadura,De 20 a 24 años,2020T2,7.6,11,2020,2
Hombres,Extremadura,De 20 a 24 años,2020T1,9.7,11,2020,1
Hombres,Extremadura,De 20 a 24 años,2019T4,10.3,11,2019,4
Hombres,Extremadura,De 20 a 24 años,2019T3,12.2,11,2019,3
Hombres,Extremadura,De 20 a 24 años,2019T2,10.0,11,2019,2
Hombres,Extremadura,De 20 a 24 años,2019T1,8.9,11,2019,1
Hombres,Extremadura,De 20 a 24 años,2018T4,7.2,11,2018,4
Hombres,Extremadura,De 20 a 24 años,2018T3,10.3,11,2018,3
Hombres,Extremadura,De 20 a 24 años,2018T2,9.4,11,2018,2
Hombres,Extremadura,De 20 a 24 años,2018T1,8.5,11,2018,1
Hombres,Extremadura,De 20 a 24 años,2017T4,8.0,11,2017,4
Hombres,Extremadura,De 20 a 24 años,2017T3,10.2,11,2017,3
Hombres,Extremadura,De 20 a 24 años,2017T2,8.7,11,2017,2
Hombres,Extremadura,De 20 a 24 años,2017T1,8.2,11,2017,1
Hombres,Extremadura,De 20 a 24 años,2016T4,7.5,11,2016,4
Hombres,Extremadura,De 20 a 24 años,2016T3,8.4,11,2016,3
Hombres,Extremadura,De 20 a 24 años,2016T2,8.6,11,2016,2
Hombres,Extremadura,De 20 a 24 años,2016T1,10.3,11,2016,1
Hombres,Extremadura,De 20 a 24 años,2015T4,10.9,11,2015,4
Hombres,Extremadura,De 20 a 24 años,2015T3,9.4,11,2015,3
Hombres,Extremadura,De 20 a 24 años,2015T2,10.5,11,2015,2
Hombres,Extremadura,De 20 a 24 años,2015T1,9.5,11,2015,1
Hombres,Extremadura,De 20 a 24 años,2014T4,9.1,11,2014,4
Hombres,Extremadura,De 20 a 24 años,2014T3,10.8,11,2014,3
Hombres,Extremadura,De 20 a 24 años,2014T2,8.8,11,2014,2
Hombres,Extremadura,De 20 a 24 años,2014T1,8.0,11,2014,1
Hombres,Extremadura,De 20 a 24 años,2013T4,9.1,11,2013,4
Hombres,Extremadura,De 20 a 24 años,2013T3,9.1,11,2013,3
Hombres,Extremadura,De 20 a 24 años,2013T2,8.5,11,2013,2
Hombres,Extremadura,De 20 a 24 años,2013T1,6.8,11,2013,1
Hombres,Extremadura,De 20 a 24 años,2012T4,9.6,11,2012,4
Hombres,Extremadura,De 20 a 24 años,2012T3,10.8,11,2012,3
Hombres,Extremadura,De 20 a 24 años,2012T2,7.7,11,2012,2
Hombres,Extremadura,De 20 a 24 años,2012T1,10.2,11,2012,1
Hombres,Extremadura,De 20 a 24 años,2011T4,11.1,11,2011,4
Hombres,Extremadura,De 20 a 24 años,2011T3,12.3,11,2011,3
Hombres,Extremadura,De 20 a 24 años,2011T2,12.2,11,2011,2
Hombres,Extremadura,De 20 a 24 años,2011T1,12.3,11,2011,1
Hombres,Extremadura,De 25 a 34 años,2020T4,45.1,11,2020,4
Hombres,Extremadura,De 25 a 34 años,2020T3,43.1,11,2020,3
Hombres,Extremadura,De 25 a 34 años,2020T2,39.1,11,2020,2
Hombres,Extremadura,De 25 a 34 años,2020T1,41.7,11,2020,1
Hombres,Extremadura,De 25 a 34 años,2019T4,42.0,11,2019,4
Hombres,Extremadura,De 25 a 34 años,2019T3,47.0,11,2019,3
Hombres,Extremadura,De 25 a 34 años,2019T2,45.7,11,2019,2
Hombres,Extremadura,De 25 a 34 años,2019T1,47.2,11,2019,1
Hombres,Extremadura,De 25 a 34 años,2018T4,44.6,11,2018,4
Hombres,Extremadura,De 25 a 34 años,2018T3,44.8,11,2018,3
Hombres,Extremadura,De 25 a 34 años,2018T2,43.3,11,2018,2
Hombres,Extremadura,De 25 a 34 años,2018T1,41.4,11,2018,1
Hombres,Extremadura,De 25 a 34 años,2017T4,42.6,11,2017,4
Hombres,Extremadura,De 25 a 34 años,2017T3,42.9,11,2017,3
Hombres,Extremadura,De 25 a 34 años,2017T2,43.0,11,2017,2
Hombres,Extremadura,De 25 a 34 años,2017T1,41.9,11,2017,1
Hombres,Extremadura,De 25 a 34 años,2016T4,42.9,11,2016,4
Hombres,Extremadura,De 25 a 34 años,2016T3,47.5,11,2016,3
Hombres,Extremadura,De 25 a 34 años,2016T2,47.1,11,2016,2
Hombres,Extremadura,De 25 a 34 años,2016T1,48.3,11,2016,1
Hombres,Extremadura,De 25 a 34 años,2015T4,46.6,11,2015,4
Hombres,Extremadura,De 25 a 34 años,2015T3,47.8,11,2015,3
Hombres,Extremadura,De 25 a 34 años,2015T2,47.9,11,2015,2
Hombres,Extremadura,De 25 a 34 años,2015T1,47.1,11,2015,1
Hombres,Extremadura,De 25 a 34 años,2014T4,47.1,11,2014,4
Hombres,Extremadura,De 25 a 34 años,2014T3,49.3,11,2014,3
Hombres,Extremadura,De 25 a 34 años,2014T2,48.5,11,2014,2
Hombres,Extremadura,De 25 a 34 años,2014T1,47.9,11,2014,1
Hombres,Extremadura,De 25 a 34 años,2013T4,46.3,11,2013,4
Hombres,Extremadura,De 25 a 34 años,2013T3,44.3,11,2013,3
Hombres,Extremadura,De 25 a 34 años,2013T2,42.5,11,2013,2
Hombres,Extremadura,De 25 a 34 años,2013T1,39.3,11,2013,1
Hombres,Extremadura,De 25 a 34 años,2012T4,42.2,11,2012,4
Hombres,Extremadura,De 25 a 34 años,2012T3,45.6,11,2012,3
Hombres,Extremadura,De 25 a 34 años,2012T2,44.8,11,2012,2
Hombres,Extremadura,De 25 a 34 años,2012T1,45.2,11,2012,1
Hombres,Extremadura,De 25 a 34 años,2011T4,47.9,11,2011,4
Hombres,Extremadura,De 25 a 34 años,2011T3,51.4,11,2011,3
Hombres,Extremadura,De 25 a 34 años,2011T2,54.3,11,2011,2
Hombres,Extremadura,De 25 a 34 años,2011T1,54.8,11,2011,1
Hombres,Extremadura,De 35 a 44 años,2020T4,58.6,11,2020,4
Hombres,Extremadura,De 35 a 44 años,2020T3,56.2,11,2020,3
Hombres,Extremadura,De 35 a 44 años,2020T2,58.6,11,2020,2
Hombres,Extremadura,De 35 a 44 años,2020T1,56.8,11,2020,1
Hombres,Extremadura,De 35 a 44 años,2019T4,61.1,11,2019,4
Hombres,Extremadura,De 35 a 44 años,2019T3,62.1,11,2019,3
Hombres,Extremadura,De 35 a 44 años,2019T2,63.1,11,2019,2
Hombres,Extremadura,De 35 a 44 años,2019T1,60.5,11,2019,1
Hombres,Extremadura,De 35 a 44 años,2018T4,60.7,11,2018,4
Hombres,Extremadura,De 35 a 44 años,2018T3,62.1,11,2018,3
Hombres,Extremadura,De 35 a 44 años,2018T2,61.9,11,2018,2
Hombres,Extremadura,De 35 a 44 años,2018T1,64.1,11,2018,1
Hombres,Extremadura,De 35 a 44 años,2017T4,64.7,11,2017,4
Hombres,Extremadura,De 35 a 44 años,2017T3,61.8,11,2017,3
Hombres,Extremadura,De 35 a 44 años,2017T2,62.5,11,2017,2
Hombres,Extremadura,De 35 a 44 años,2017T1,60.0,11,2017,1
Hombres,Extremadura,De 35 a 44 años,2016T4,61.8,11,2016,4
Hombres,Extremadura,De 35 a 44 años,2016T3,65.2,11,2016,3
Hombres,Extremadura,De 35 a 44 años,2016T2,61.4,11,2016,2
Hombres,Extremadura,De 35 a 44 años,2016T1,58.4,11,2016,1
Hombres,Extremadura,De 35 a 44 años,2015T4,62.4,11,2015,4
Hombres,Extremadura,De 35 a 44 años,2015T3,61.2,11,2015,3
Hombres,Extremadura,De 35 a 44 años,2015T2,58.5,11,2015,2
Hombres,Extremadura,De 35 a 44 años,2015T1,58.9,11,2015,1
Hombres,Extremadura,De 35 a 44 años,2014T4,58.0,11,2014,4
Hombres,Extremadura,De 35 a 44 años,2014T3,62.8,11,2014,3
Hombres,Extremadura,De 35 a 44 años,2014T2,59.9,11,2014,2
Hombres,Extremadura,De 35 a 44 años,2014T1,58.2,11,2014,1
Hombres,Extremadura,De 35 a 44 años,2013T4,63.2,11,2013,4
Hombres,Extremadura,De 35 a 44 años,2013T3,61.1,11,2013,3
Hombres,Extremadura,De 35 a 44 años,2013T2,59.6,11,2013,2
Hombres,Extremadura,De 35 a 44 años,2013T1,58.5,11,2013,1
Hombres,Extremadura,De 35 a 44 años,2012T4,58.2,11,2012,4
Hombres,Extremadura,De 35 a 44 años,2012T3,60.7,11,2012,3
Hombres,Extremadura,De 35 a 44 años,2012T2,58.5,11,2012,2
Hombres,Extremadura,De 35 a 44 años,2012T1,59.2,11,2012,1
Hombres,Extremadura,De 35 a 44 años,2011T4,61.7,11,2011,4
Hombres,Extremadura,De 35 a 44 años,2011T3,62.9,11,2011,3
Hombres,Extremadura,De 35 a 44 años,2011T2,66.0,11,2011,2
Hombres,Extremadura,De 35 a 44 años,2011T1,63.6,11,2011,1
Hombres,Extremadura,De 45 a 54 años,2020T4,61.3,11,2020,4
Hombres,Extremadura,De 45 a 54 años,2020T3,63.8,11,2020,3
Hombres,Extremadura,De 45 a 54 años,2020T2,60.3,11,2020,2
Hombres,Extremadura,De 45 a 54 años,2020T1,57.5,11,2020,1
Hombres,Extremadura,De 45 a 54 años,2019T4,58.6,11,2019,4
Hombres,Extremadura,De 45 a 54 años,2019T3,62.6,11,2019,3
Hombres,Extremadura,De 45 a 54 años,2019T2,66.3,11,2019,2
Hombres,Extremadura,De 45 a 54 años,2019T1,67.0,11,2019,1
Hombres,Extremadura,De 45 a 54 años,2018T4,66.1,11,2018,4
Hombres,Extremadura,De 45 a 54 años,2018T3,66.0,11,2018,3
Hombres,Extremadura,De 45 a 54 años,2018T2,65.5,11,2018,2
Hombres,Extremadura,De 45 a 54 años,2018T1,62.2,11,2018,1
Hombres,Extremadura,De 45 a 54 años,2017T4,60.9,11,2017,4
Hombres,Extremadura,De 45 a 54 años,2017T3,58.5,11,2017,3
Hombres,Extremadura,De 45 a 54 años,2017T2,62.3,11,2017,2
Hombres,Extremadura,De 45 a 54 años,2017T1,58.6,11,2017,1
Hombres,Extremadura,De 45 a 54 años,2016T4,61.3,11,2016,4
Hombres,Extremadura,De 45 a 54 años,2016T3,60.8,11,2016,3
Hombres,Extremadura,De 45 a 54 años,2016T2,58.8,11,2016,2
Hombres,Extremadura,De 45 a 54 años,2016T1,59.2,11,2016,1
Hombres,Extremadura,De 45 a 54 años,2015T4,59.8,11,2015,4
Hombres,Extremadura,De 45 a 54 años,2015T3,58.8,11,2015,3
Hombres,Extremadura,De 45 a 54 años,2015T2,57.5,11,2015,2
Hombres,Extremadura,De 45 a 54 años,2015T1,58.0,11,2015,1
Hombres,Extremadura,De 45 a 54 años,2014T4,59.8,11,2014,4
Hombres,Extremadura,De 45 a 54 años,2014T3,59.5,11,2014,3
Hombres,Extremadura,De 45 a 54 años,2014T2,56.2,11,2014,2
Hombres,Extremadura,De 45 a 54 años,2014T1,52.1,11,2014,1
Hombres,Extremadura,De 45 a 54 años,2013T4,50.9,11,2013,4
Hombres,Extremadura,De 45 a 54 años,2013T3,52.9,11,2013,3
Hombres,Extremadura,De 45 a 54 años,2013T2,55.2,11,2013,2
Hombres,Extremadura,De 45 a 54 años,2013T1,54.5,11,2013,1
Hombres,Extremadura,De 45 a 54 años,2012T4,60.1,11,2012,4
Hombres,Extremadura,De 45 a 54 años,2012T3,59.7,11,2012,3
Hombres,Extremadura,De 45 a 54 años,2012T2,57.1,11,2012,2
Hombres,Extremadura,De 45 a 54 años,2012T1,57.9,11,2012,1
Hombres,Extremadura,De 45 a 54 años,2011T4,61.7,11,2011,4
Hombres,Extremadura,De 45 a 54 años,2011T3,61.7,11,2011,3
Hombres,Extremadura,De 45 a 54 años,2011T2,62.1,11,2011,2
Hombres,Extremadura,De 45 a 54 años,2011T1,61.5,11,2011,1
Hombres,Extremadura,55 y más años,2020T4,43.6,11,2020,4
Hombres,Extremadura,55 y más años,2020T3,48.8,11,2020,3
Hombres,Extremadura,55 y más años,2020T2,44.7,11,2020,2
Hombres,Extremadura,55 y más años,2020T1,47.5,11,2020,1
Hombres,Extremadura,55 y más años,2019T4,48.0,11,2019,4
Hombres,Extremadura,55 y más años,2019T3,47.2,11,2019,3
Hombres,Extremadura,55 y más años,2019T2,47.1,11,2019,2
Hombres,Extremadura,55 y más años,2019T1,46.7,11,2019,1
Hombres,Extremadura,55 y más años,2018T4,43.9,11,2018,4
Hombres,Extremadura,55 y más años,2018T3,43.0,11,2018,3
Hombres,Extremadura,55 y más años,2018T2,42.2,11,2018,2
Hombres,Extremadura,55 y más años,2018T1,40.6,11,2018,1
Hombres,Extremadura,55 y más años,2017T4,39.9,11,2017,4
Hombres,Extremadura,55 y más años,2017T3,38.3,11,2017,3
Hombres,Extremadura,55 y más años,2017T2,38.6,11,2017,2
Hombres,Extremadura,55 y más años,2017T1,38.2,11,2017,1
Hombres,Extremadura,55 y más años,2016T4,37.0,11,2016,4
Hombres,Extremadura,55 y más años,2016T3,35.7,11,2016,3
Hombres,Extremadura,55 y más años,2016T2,35.8,11,2016,2
Hombres,Extremadura,55 y más años,2016T1,37.6,11,2016,1
Hombres,Extremadura,55 y más años,2015T4,34.6,11,2015,4
Hombres,Extremadura,55 y más años,2015T3,34.2,11,2015,3
Hombres,Extremadura,55 y más años,2015T2,34.8,11,2015,2
Hombres,Extremadura,55 y más años,2015T1,33.9,11,2015,1
Hombres,Extremadura,55 y más años,2014T4,33.3,11,2014,4
Hombres,Extremadura,55 y más años,2014T3,34.2,11,2014,3
Hombres,Extremadura,55 y más años,2014T2,32.5,11,2014,2
Hombres,Extremadura,55 y más años,2014T1,27.9,11,2014,1
Hombres,Extremadura,55 y más años,2013T4,27.5,11,2013,4
Hombres,Extremadura,55 y más años,2013T3,26.7,11,2013,3
Hombres,Extremadura,55 y más años,2013T2,25.6,11,2013,2
Hombres,Extremadura,55 y más años,2013T1,26.6,11,2013,1
Hombres,Extremadura,55 y más años,2012T4,26.2,11,2012,4
Hombres,Extremadura,55 y más años,2012T3,27.0,11,2012,3
Hombres,Extremadura,55 y más años,2012T2,27.1,11,2012,2
Hombres,Extremadura,55 y más años,2012T1,25.4,11,2012,1
Hombres,Extremadura,55 y más años,2011T4,27.2,11,2011,4
Hombres,Extremadura,55 y más años,2011T3,32.2,11,2011,3
Hombres,Extremadura,55 y más años,2011T2,32.0,11,2011,2
Hombres,Extremadura,55 y más años,2011T1,31.6,11,2011,1
Hombres,Galicia,De 16 a 19 años,2020T4,2.2,12,2020,4
Hombres,Galicia,De 16 a 19 años,2020T3,3.4,12,2020,3
Hombres,Galicia,De 16 a 19 años,2020T2,2.5,12,2020,2
Hombres,Galicia,De 16 a 19 años,2020T1,3.4,12,2020,1
Hombres,Galicia,De 16 a 19 años,2019T4,2.9,12,2019,4
Hombres,Galicia,De 16 a 19 años,2019T3,4.4,12,2019,3
Hombres,Galicia,De 16 a 19 años,2019T2,3.3,12,2019,2
Hombres,Galicia,De 16 a 19 años,2019T1,2.3,12,2019,1
Hombres,Galicia,De 16 a 19 años,2018T4,3.0,12,2018,4
Hombres,Galicia,De 16 a 19 años,2018T3,4.8,12,2018,3
Hombres,Galicia,De 16 a 19 años,2018T2,3.4,12,2018,2
Hombres,Galicia,De 16 a 19 años,2018T1,2.6,12,2018,1
Hombres,Galicia,De 16 a 19 años,2017T4,1.7,12,2017,4
Hombres,Galicia,De 16 a 19 años,2017T3,2.2,12,2017,3
Hombres,Galicia,De 16 a 19 años,2017T2,1.2,12,2017,2
Hombres,Galicia,De 16 a 19 años,2017T1,1.1,12,2017,1
Hombres,Galicia,De 16 a 19 años,2016T4,1.5,12,2016,4
Hombres,Galicia,De 16 a 19 años,2016T3,1.7,12,2016,3
Hombres,Galicia,De 16 a 19 años,2016T2,1.5,12,2016,2
Hombres,Galicia,De 16 a 19 años,2016T1,1.8,12,2016,1
Hombres,Galicia,De 16 a 19 años,2015T4,1.9,12,2015,4
Hombres,Galicia,De 16 a 19 años,2015T3,1.7,12,2015,3
Hombres,Galicia,De 16 a 19 años,2015T2,1.3,12,2015,2
Hombres,Galicia,De 16 a 19 años,2015T1,1.3,12,2015,1
Hombres,Galicia,De 16 a 19 años,2014T4,1.5,12,2014,4
Hombres,Galicia,De 16 a 19 años,2014T3,1.7,12,2014,3
Hombres,Galicia,De 16 a 19 años,2014T2,1.6,12,2014,2
Hombres,Galicia,De 16 a 19 años,2014T1,1.7,12,2014,1
Hombres,Galicia,De 16 a 19 años,2013T4,1.3,12,2013,4
Hombres,Galicia,De 16 a 19 años,2013T3,2.1,12,2013,3
Hombres,Galicia,De 16 a 19 años,2013T2,1.9,12,2013,2
Hombres,Galicia,De 16 a 19 años,2013T1,2.0,12,2013,1
Hombres,Galicia,De 16 a 19 años,2012T4,1.8,12,2012,4
Hombres,Galicia,De 16 a 19 años,2012T3,3.3,12,2012,3
Hombres,Galicia,De 16 a 19 años,2012T2,3.4,12,2012,2
Hombres,Galicia,De 16 a 19 años,2012T1,4.0,12,2012,1
Hombres,Galicia,De 16 a 19 años,2011T4,4.4,12,2011,4
Hombres,Galicia,De 16 a 19 años,2011T3,5.1,12,2011,3
Hombres,Galicia,De 16 a 19 años,2011T2,4.7,12,2011,2
Hombres,Galicia,De 16 a 19 años,2011T1,5.2,12,2011,1
Hombres,Galicia,De 20 a 24 años,2020T4,16.6,12,2020,4
Hombres,Galicia,De 20 a 24 años,2020T3,18.7,12,2020,3
Hombres,Galicia,De 20 a 24 años,2020T2,15.8,12,2020,2
Hombres,Galicia,De 20 a 24 años,2020T1,19.8,12,2020,1
Hombres,Galicia,De 20 a 24 años,2019T4,20.6,12,2019,4
Hombres,Galicia,De 20 a 24 años,2019T3,23.1,12,2019,3
Hombres,Galicia,De 20 a 24 años,2019T2,20.0,12,2019,2
Hombres,Galicia,De 20 a 24 años,2019T1,16.9,12,2019,1
Hombres,Galicia,De 20 a 24 años,2018T4,18.9,12,2018,4
Hombres,Galicia,De 20 a 24 años,2018T3,20.1,12,2018,3
Hombres,Galicia,De 20 a 24 años,2018T2,18.0,12,2018,2
Hombres,Galicia,De 20 a 24 años,2018T1,16.2,12,2018,1
Hombres,Galicia,De 20 a 24 años,2017T4,17.3,12,2017,4
Hombres,Galicia,De 20 a 24 años,2017T3,20.5,12,2017,3
Hombres,Galicia,De 20 a 24 años,2017T2,20.2,12,2017,2
Hombres,Galicia,De 20 a 24 años,2017T1,19.2,12,2017,1
Hombres,Galicia,De 20 a 24 años,2016T4,19.0,12,2016,4
Hombres,Galicia,De 20 a 24 años,2016T3,20.8,12,2016,3
Hombres,Galicia,De 20 a 24 años,2016T2,18.7,12,2016,2
Hombres,Galicia,De 20 a 24 años,2016T1,17.8,12,2016,1
Hombres,Galicia,De 20 a 24 años,2015T4,16.8,12,2015,4
Hombres,Galicia,De 20 a 24 años,2015T3,19.8,12,2015,3
Hombres,Galicia,De 20 a 24 años,2015T2,16.4,12,2015,2
Hombres,Galicia,De 20 a 24 años,2015T1,15.0,12,2015,1
Hombres,Galicia,De 20 a 24 años,2014T4,16.1,12,2014,4
Hombres,Galicia,De 20 a 24 años,2014T3,20.4,12,2014,3
Hombres,Galicia,De 20 a 24 años,2014T2,18.4,12,2014,2
Hombres,Galicia,De 20 a 24 años,2014T1,16.6,12,2014,1
Hombres,Galicia,De 20 a 24 años,2013T4,15.8,12,2013,4
Hombres,Galicia,De 20 a 24 años,2013T3,19.4,12,2013,3
Hombres,Galicia,De 20 a 24 años,2013T2,17.3,12,2013,2
Hombres,Galicia,De 20 a 24 años,2013T1,18.1,12,2013,1
Hombres,Galicia,De 20 a 24 años,2012T4,19.2,12,2012,4
Hombres,Galicia,De 20 a 24 años,2012T3,22.1,12,2012,3
Hombres,Galicia,De 20 a 24 años,2012T2,20.5,12,2012,2
Hombres,Galicia,De 20 a 24 años,2012T1,21.9,12,2012,1
Hombres,Galicia,De 20 a 24 años,2011T4,23.6,12,2011,4
Hombres,Galicia,De 20 a 24 años,2011T3,28.6,12,2011,3
Hombres,Galicia,De 20 a 24 años,2011T2,25.5,12,2011,2
Hombres,Galicia,De 20 a 24 años,2011T1,24.2,12,2011,1
Hombres,Galicia,De 25 a 34 años,2020T4,89.9,12,2020,4
Hombres,Galicia,De 25 a 34 años,2020T3,91.9,12,2020,3
Hombres,Galicia,De 25 a 34 años,2020T2,89.8,12,2020,2
Hombres,Galicia,De 25 a 34 años,2020T1,96.1,12,2020,1
Hombres,Galicia,De 25 a 34 años,2019T4,98.7,12,2019,4
Hombres,Galicia,De 25 a 34 años,2019T3,101.5,12,2019,3
Hombres,Galicia,De 25 a 34 años,2019T2,101.4,12,2019,2
Hombres,Galicia,De 25 a 34 años,2019T1,100.3,12,2019,1
Hombres,Galicia,De 25 a 34 años,2018T4,100.7,12,2018,4
Hombres,Galicia,De 25 a 34 años,2018T3,100.1,12,2018,3
Hombres,Galicia,De 25 a 34 años,2018T2,102.1,12,2018,2
Hombres,Galicia,De 25 a 34 años,2018T1,99.5,12,2018,1
Hombres,Galicia,De 25 a 34 años,2017T4,101.9,12,2017,4
Hombres,Galicia,De 25 a 34 años,2017T3,104.7,12,2017,3
Hombres,Galicia,De 25 a 34 años,2017T2,103.2,12,2017,2
Hombres,Galicia,De 25 a 34 años,2017T1,99.9,12,2017,1
Hombres,Galicia,De 25 a 34 años,2016T4,105.7,12,2016,4
Hombres,Galicia,De 25 a 34 años,2016T3,108.8,12,2016,3
Hombres,Galicia,De 25 a 34 años,2016T2,103.3,12,2016,2
Hombres,Galicia,De 25 a 34 años,2016T1,105.3,12,2016,1
Hombres,Galicia,De 25 a 34 años,2015T4,107.5,12,2015,4
Hombres,Galicia,De 25 a 34 años,2015T3,113.5,12,2015,3
Hombres,Galicia,De 25 a 34 años,2015T2,106.6,12,2015,2
Hombres,Galicia,De 25 a 34 años,2015T1,106.7,12,2015,1
Hombres,Galicia,De 25 a 34 años,2014T4,107.7,12,2014,4
Hombres,Galicia,De 25 a 34 años,2014T3,112.1,12,2014,3
Hombres,Galicia,De 25 a 34 años,2014T2,109.2,12,2014,2
Hombres,Galicia,De 25 a 34 años,2014T1,109.9,12,2014,1
Hombres,Galicia,De 25 a 34 años,2013T4,113.8,12,2013,4
Hombres,Galicia,De 25 a 34 años,2013T3,116.0,12,2013,3
Hombres,Galicia,De 25 a 34 años,2013T2,117.1,12,2013,2
Hombres,Galicia,De 25 a 34 años,2013T1,114.9,12,2013,1
Hombres,Galicia,De 25 a 34 años,2012T4,119.7,12,2012,4
Hombres,Galicia,De 25 a 34 años,2012T3,123.6,12,2012,3
Hombres,Galicia,De 25 a 34 años,2012T2,122.5,12,2012,2
Hombres,Galicia,De 25 a 34 años,2012T1,131.5,12,2012,1
Hombres,Galicia,De 25 a 34 años,2011T4,134.4,12,2011,4
Hombres,Galicia,De 25 a 34 años,2011T3,138.4,12,2011,3
Hombres,Galicia,De 25 a 34 años,2011T2,139.5,12,2011,2
Hombres,Galicia,De 25 a 34 años,2011T1,136.5,12,2011,1
Hombres,Galicia,De 35 a 44 años,2020T4,167.1,12,2020,4
Hombres,Galicia,De 35 a 44 años,2020T3,168.3,12,2020,3
Hombres,Galicia,De 35 a 44 años,2020T2,162.4,12,2020,2
Hombres,Galicia,De 35 a 44 años,2020T1,168.6,12,2020,1
Hombres,Galicia,De 35 a 44 años,2019T4,173.6,12,2019,4
Hombres,Galicia,De 35 a 44 años,2019T3,175.5,12,2019,3
Hombres,Galicia,De 35 a 44 años,2019T2,173.3,12,2019,2
Hombres,Galicia,De 35 a 44 años,2019T1,169.5,12,2019,1
Hombres,Galicia,De 35 a 44 años,2018T4,173.8,12,2018,4
Hombres,Galicia,De 35 a 44 años,2018T3,175.4,12,2018,3
Hombres,Galicia,De 35 a 44 años,2018T2,169.4,12,2018,2
Hombres,Galicia,De 35 a 44 años,2018T1,168.3,12,2018,1
Hombres,Galicia,De 35 a 44 años,2017T4,170.1,12,2017,4
Hombres,Galicia,De 35 a 44 años,2017T3,176.5,12,2017,3
Hombres,Galicia,De 35 a 44 años,2017T2,171.9,12,2017,2
Hombres,Galicia,De 35 a 44 años,2017T1,169.9,12,2017,1
Hombres,Galicia,De 35 a 44 años,2016T4,175.5,12,2016,4
Hombres,Galicia,De 35 a 44 años,2016T3,178.2,12,2016,3
Hombres,Galicia,De 35 a 44 años,2016T2,175.5,12,2016,2
Hombres,Galicia,De 35 a 44 años,2016T1,171.9,12,2016,1
Hombres,Galicia,De 35 a 44 años,2015T4,175.1,12,2015,4
Hombres,Galicia,De 35 a 44 años,2015T3,174.3,12,2015,3
Hombres,Galicia,De 35 a 44 años,2015T2,171.5,12,2015,2
Hombres,Galicia,De 35 a 44 años,2015T1,166.3,12,2015,1
Hombres,Galicia,De 35 a 44 años,2014T4,169.2,12,2014,4
Hombres,Galicia,De 35 a 44 años,2014T3,172.4,12,2014,3
Hombres,Galicia,De 35 a 44 años,2014T2,165.0,12,2014,2
Hombres,Galicia,De 35 a 44 años,2014T1,159.9,12,2014,1
Hombres,Galicia,De 35 a 44 años,2013T4,163.6,12,2013,4
Hombres,Galicia,De 35 a 44 años,2013T3,169.4,12,2013,3
Hombres,Galicia,De 35 a 44 años,2013T2,165.4,12,2013,2
Hombres,Galicia,De 35 a 44 años,2013T1,167.2,12,2013,1
Hombres,Galicia,De 35 a 44 años,2012T4,168.3,12,2012,4
Hombres,Galicia,De 35 a 44 años,2012T3,171.6,12,2012,3
Hombres,Galicia,De 35 a 44 años,2012T2,168.6,12,2012,2
